Pulse Ox data file Pulse000.csv code file /Users/g-gollin/SuperWoodchuckie2/_medicine/pulse_oximeter_2024_code/run_pulse_oximeter_2024_v5/run_pulse_oximeter_2024_v5.ino
Code date/time of last compilation was Feb 15 2024 22:07:59  DS3231 RTC date and time are 2024/2/16 (Friday)   4:08:18. temperature: 23.00*C or 73.40*F
N,t (ms),NIR I,white I,pulse ox light I,white light I,pulse ox 415,pulse ox 445,pulse ox 480,pulse ox 515,pulse ox clear0,pulse ox NIR0,pulse ox 555,pulse ox 590,pulse ox 630,pulse ox 680,pulse ox clear,pulse ox NIR,skin color 415,skin color 445,skin color 480,skin color 515,skin color clear0,skin color NIR0,skin color 555,skin color 590,skin color 630,skin color 680,skin color clear,skin color NIR,magic date
964,42651,9.749,-0.430,0,0,0,0,0,0,0,0,5,14,64,97,156,323,0,0,0,0,0,0,2,5,35,64,60,3,9188
965,42688,9.749,-0.430,0,0,0,0,0,0,0,0,5,14,61,91,150,324,0,0,0,0,0,0,2,5,35,64,60,3,9188
966,42726,9.749,-0.430,0,0,0,0,0,0,0,0,5,15,65,97,157,330,0,0,0,0,0,0,2,5,35,64,60,3,9188
967,42763,9.749,-0.430,0,0,0,0,0,0,0,0,5,14,60,90,149,323,0,0,0,0,0,0,2,5,35,64,60,3,9188
968,42800,9.749,-0.430,0,0,0,0,0,0,0,0,5,14,63,95,151,312,0,0,0,0,0,0,2,5,35,64,60,3,9188
969,42842,9.749,-0.430,0,0,0,0,0,0,0,0,5,13,62,94,148,304,0,0,0,0,0,0,2,5,35,64,60,3,9188
970,42879,9.749,-0.430,0,0,0,0,0,0,0,0,4,13,58,88,143,299,0,0,0,0,0,0,2,5,35,64,60,3,9188
971,42916,9.749,-0.430,0,0,0,0,0,0,0,0,4,13,61,93,147,300,0,0,0,0,0,0,2,5,35,64,60,3,9188
972,42954,9.749,-0.430,0,0,0,0,0,0,0,0,4,13,58,88,143,300,0,0,0,0,0,0,2,5,35,64,60,3,9188
973,42991,9.749,-0.430,0,0,0,0,0,0,0,0,5,13,61,92,146,300,0,0,0,0,0,0,2,5,35,64,60,3,9188
974,43029,9.749,-0.430,0,0,0,0,0,0,0,0,5,13,59,88,143,299,0,0,0,0,0,0,2,5,35,64,60,3,9188
975,43070,9.749,-0.430,0,0,0,0,0,0,0,0,4,13,59,89,143,301,0,0,0,0,0,0,2,5,35,64,60,3,9188
976,43263,9.749,-0.430,0,0,0,0,0,0,0,0,5,14,62,94,149,309,0,0,0,0,0,0,2,5,35,64,60,3,9188
977,43300,9.749,-0.430,0,0,0,0,0,0,0,0,5,13,62,94,150,310,0,0,0,0,0,0,2,5,35,64,60,3,9188
978,43337,9.749,-0.430,0,0,0,0,0,0,0,0,4,13,59,89,145,309,0,0,0,0,0,0,2,5,35,64,60,3,9188
979,43375,9.749,-0.430,0,0,0,0,0,0,0,0,5,14,62,94,150,311,0,0,0,0,0,0,2,5,35,64,60,3,9188
980,43412,9.749,-0.430,0,0,0,0,0,0,0,0,5,13,60,90,146,312,0,0,0,0,0,0,2,5,35,64,60,3,9188
981,43454,9.749,-0.430,0,0,0,0,0,0,0,0,5,13,60,91,148,315,0,0,0,0,0,0,2,5,35,64,60,3,9188
982,43491,9.749,-0.430,0,0,0,0,0,0,0,0,5,13,61,92,147,303,0,0,0,0,0,0,2,5,35,64,60,3,9188
983,43528,9.749,-0.430,0,0,0,0,0,0,0,0,4,13,58,88,141,293,0,0,0,0,0,0,2,5,35,64,60,3,9188
984,43566,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,58,89,140,289,0,0,0,0,0,0,2,5,35,64,60,3,9188
985,43603,9.749,-0.430,0,0,0,0,0,0,0,0,5,13,58,89,141,291,0,0,0,0,0,0,2,5,35,64,60,3,9188
986,43644,9.749,-0.430,0,0,0,0,0,0,0,0,5,13,61,92,145,294,0,0,0,0,0,0,2,5,35,64,60,3,9188
987,43682,9.749,-0.430,0,0,0,0,0,0,0,0,5,13,60,92,146,301,0,0,0,0,0,0,2,5,35,64,60,3,9188
988,43719,9.749,-0.430,0,0,0,0,0,0,0,0,5,14,62,95,150,305,0,0,0,0,0,0,2,5,35,64,60,3,9188
989,43756,9.749,-0.430,0,0,0,0,0,0,0,0,5,13,61,92,147,303,0,0,0,0,0,0,2,5,35,64,60,3,9188
990,43794,9.749,-0.430,0,0,0,0,0,0,0,0,5,13,62,94,148,298,0,0,0,0,0,0,2,5,35,64,60,3,9188
991,43831,9.749,-0.430,0,0,0,0,0,0,0,0,5,13,60,91,144,297,0,0,0,0,0,0,2,5,35,64,60,3,9188
992,43873,9.749,-0.430,0,0,0,0,0,0,0,0,5,13,60,90,144,297,0,0,0,0,0,0,2,5,35,64,60,3,9188
993,43910,9.749,-0.430,0,0,0,0,0,0,0,0,5,14,63,95,149,299,0,0,0,0,0,0,2,5,35,64,60,3,9188
994,43947,9.749,-0.430,0,0,0,0,0,0,0,0,5,13,59,90,144,301,0,0,0,0,0,0,2,5,35,64,60,3,9188
995,43985,9.749,-0.430,0,0,0,0,0,0,0,0,5,13,63,95,149,298,0,0,0,0,0,0,2,5,35,64,60,3,9188
996,44022,9.749,-0.430,0,0,0,0,0,0,0,0,5,13,60,90,144,301,0,0,0,0,0,0,2,5,35,64,60,3,9188
997,44059,9.749,-0.430,0,0,0,0,0,0,0,0,4,14,63,96,150,300,0,0,0,0,0,0,2,5,35,64,60,3,9188
998,44101,9.749,-0.430,0,0,0,0,0,0,0,0,5,14,63,96,150,303,0,0,0,0,0,0,2,5,35,64,60,3,9188
999,44138,9.749,-0.430,0,0,0,0,0,0,0,0,5,13,60,90,146,304,0,0,0,0,0,0,2,5,35,64,60,3,9188
1000,44176,9.749,-0.430,0,0,0,0,0,0,0,0,5,14,63,95,150,305,0,0,0,0,0,0,2,5,35,64,60,3,9188
1001,44367,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,86,134,274,0,0,0,0,0,0,2,5,35,64,60,3,9188
1002,44405,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,85,134,273,0,0,0,0,0,0,2,5,35,64,60,3,9188
1003,44446,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,86,135,274,0,0,0,0,0,0,2,5,35,64,60,3,9188
1004,44483,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,58,90,139,274,0,0,0,0,0,0,2,5,35,64,60,3,9188
1005,44521,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,87,135,273,0,0,0,0,0,0,2,5,35,64,60,3,9188
1006,44558,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,59,90,139,274,0,0,0,0,0,0,2,5,35,64,60,3,9188
1007,44595,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,86,136,275,0,0,0,0,0,0,2,5,35,64,60,3,9188
1008,44633,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,58,90,139,276,0,0,0,0,0,0,2,5,35,64,60,3,9188
1009,44674,9.749,-0.430,0,0,0,0,0,0,0,0,5,12,58,89,139,278,0,0,0,0,0,0,2,5,35,64,60,3,9188
1010,44712,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,88,137,275,0,0,0,0,0,0,2,5,35,64,60,3,9188
1011,44749,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,88,137,274,0,0,0,0,0,0,2,5,35,64,60,3,9188
1012,44786,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,88,137,274,0,0,0,0,0,0,2,5,35,64,60,3,9188
1013,44824,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,88,138,278,0,0,0,0,0,0,2,5,35,64,60,3,9188
1014,44865,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,87,137,277,0,0,0,0,0,0,2,5,35,64,60,3,9188
1015,44902,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,89,138,273,0,0,0,0,0,0,2,5,35,64,60,3,9188
1016,44940,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,55,85,132,265,0,0,0,0,0,0,2,5,35,64,60,3,9188
1017,44977,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,56,88,133,259,0,0,0,0,0,0,2,5,35,64,60,3,9188
1018,45014,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,53,82,128,254,0,0,0,0,0,0,2,5,35,64,60,3,9188
1019,45052,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,87,132,251,0,0,0,0,0,0,2,5,35,64,60,3,9188
1020,45093,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,87,132,249,0,0,0,0,0,0,2,5,35,64,60,3,9188
1021,45131,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,53,82,127,252,0,0,0,0,0,0,2,5,35,64,60,3,9188
1022,45168,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,88,132,253,0,0,0,0,0,0,2,5,35,64,60,3,9188
1023,45205,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,53,83,127,255,0,0,0,0,0,0,2,5,35,64,60,3,9188
1024,45243,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,87,132,253,0,0,0,0,0,0,2,5,35,64,60,3,9188
1025,45284,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,56,88,133,254,0,0,0,0,0,0,2,5,35,64,60,3,9188
1026,45478,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,54,84,130,257,0,0,0,0,0,0,2,5,35,64,60,3,9188
1027,45515,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,55,85,131,259,0,0,0,0,0,0,2,5,35,64,60,3,9188
1028,45552,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,89,135,262,0,0,0,0,0,0,2,5,35,64,60,3,9188
1029,45590,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,55,85,131,264,0,0,0,0,0,0,2,5,35,64,60,3,9188
1030,45627,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,89,135,261,0,0,0,0,0,0,2,5,35,64,60,3,9188
1031,45668,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,55,86,131,249,0,0,0,0,0,0,2,5,35,64,60,3,9188
1032,45706,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,52,81,125,245,0,0,0,0,0,0,2,5,35,64,60,3,9188
1033,45743,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,55,87,129,245,0,0,0,0,0,0,2,5,35,64,60,3,9188
1034,45781,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,52,81,124,245,0,0,0,0,0,0,2,5,35,64,60,3,9188
1035,45818,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,55,87,130,243,0,0,0,0,0,0,2,5,35,64,60,3,9188
1036,45855,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,53,83,126,247,0,0,0,0,0,0,2,5,35,64,60,3,9188
1037,45897,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,53,83,127,250,0,0,0,0,0,0,2,5,35,64,60,3,9188
1038,45934,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,88,133,253,0,0,0,0,0,0,2,5,35,64,60,3,9188
1039,45971,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,54,83,129,256,0,0,0,0,0,0,2,5,35,64,60,3,9188
1040,46009,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,89,135,257,0,0,0,0,0,0,2,5,35,64,60,3,9188
1041,46046,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,55,85,131,262,0,0,0,0,0,0,2,5,35,64,60,3,9188
1042,46088,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,86,133,265,0,0,0,0,0,0,2,5,35,64,60,3,9188
1043,46125,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,58,89,137,269,0,0,0,0,0,0,2,5,35,64,60,3,9188
1044,46162,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,87,137,272,0,0,0,0,0,0,2,5,35,64,60,3,9188
1045,46200,9.749,-0.430,0,0,0,0,0,0,0,0,4,13,59,91,140,276,0,0,0,0,0,0,2,5,35,64,60,3,9188
1046,46237,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,58,89,140,281,0,0,0,0,0,0,2,5,35,64,60,3,9188
1047,46274,9.749,-0.430,0,0,0,0,0,0,0,0,5,13,60,91,143,288,0,0,0,0,0,0,2,5,35,64,60,3,9188
1048,46316,9.749,-0.430,0,0,0,0,0,0,0,0,5,13,60,91,143,292,0,0,0,0,0,0,2,5,35,64,60,3,9188
1049,46353,9.749,-0.430,0,0,0,0,0,0,0,0,4,13,59,91,142,287,0,0,0,0,0,0,2,5,35,64,60,3,9188
1050,46390,9.749,-0.430,0,0,0,0,0,0,0,0,5,12,57,88,136,271,0,0,0,0,0,0,2,5,35,64,60,3,9188
1051,46582,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,88,135,260,0,0,0,0,0,0,2,5,35,64,60,3,9188
1052,46620,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,88,135,264,0,0,0,0,0,0,2,5,35,64,60,3,9188
1053,46661,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,58,89,137,266,0,0,0,0,0,0,2,5,35,64,60,3,9188
1054,46698,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,86,133,268,0,0,0,0,0,0,2,5,35,64,60,3,9188
1055,46736,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,58,90,138,268,0,0,0,0,0,0,2,5,35,64,60,3,9188
1056,46773,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,86,134,271,0,0,0,0,0,0,2,5,35,64,60,3,9188
1057,46810,9.749,-0.430,0,0,0,0,0,0,0,0,4,13,59,91,141,274,0,0,0,0,0,0,2,5,35,64,60,3,9188
1058,46848,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,87,136,275,0,0,0,0,0,0,2,5,35,64,60,3,9188
1059,46889,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,87,136,280,0,0,0,0,0,0,2,5,35,64,60,3,9188
1060,46926,9.749,-0.430,0,0,0,0,0,0,0,0,5,13,60,92,143,282,0,0,0,0,0,0,2,5,35,64,60,3,9188
1061,46964,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,87,138,282,0,0,0,0,0,0,2,5,35,64,60,3,9188
1062,47001,9.749,-0.430,0,0,0,0,0,0,0,0,5,13,61,93,145,287,0,0,0,0,0,0,2,5,35,64,60,3,9188
1063,47038,9.749,-0.430,0,0,0,0,0,0,0,0,4,13,58,88,141,288,0,0,0,0,0,0,2,5,35,64,60,3,9188
1064,47080,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,58,88,140,285,0,0,0,0,0,0,2,5,35,64,60,3,9188
1065,47117,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,58,90,138,270,0,0,0,0,0,0,2,5,35,64,60,3,9188
1066,47154,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,55,85,131,261,0,0,0,0,0,0,2,5,35,64,60,3,9188
1067,47192,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,87,133,260,0,0,0,0,0,0,2,5,35,64,60,3,9188
1068,47229,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,55,86,131,258,0,0,0,0,0,0,2,5,35,64,60,3,9188
1069,47266,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,87,133,258,0,0,0,0,0,0,2,5,35,64,60,3,9188
1070,47308,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,87,133,258,0,0,0,0,0,0,2,5,35,64,60,3,9188
1071,47345,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,88,134,262,0,0,0,0,0,0,2,5,35,64,60,3,9188
1072,47382,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,87,133,264,0,0,0,0,0,0,2,5,35,64,60,3,9188
1073,47420,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,88,135,265,0,0,0,0,0,0,2,5,35,64,60,3,9188
1074,47457,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,87,134,265,0,0,0,0,0,0,2,5,35,64,60,3,9188
1075,47499,9.749,-0.430,0,0,0,0,0,0,0,0,4,13,58,89,138,267,0,0,0,0,0,0,2,5,35,64,60,3,9188
1076,47694,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,88,138,279,0,0,0,0,0,0,2,5,35,64,60,3,9188
1077,47732,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,58,88,139,281,0,0,0,0,0,0,2,5,35,64,60,3,9188
1078,47769,9.749,-0.430,0,0,0,0,0,0,0,0,5,13,61,94,145,284,0,0,0,0,0,0,2,5,35,64,60,3,9188
1079,47806,9.749,-0.430,0,0,0,0,0,0,0,0,5,13,57,88,139,283,0,0,0,0,0,0,2,5,35,64,60,3,9188
1080,47844,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,59,91,139,269,0,0,0,0,0,0,2,5,35,64,60,3,9188
1081,47885,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,58,89,135,260,0,0,0,0,0,0,2,5,35,64,60,3,9188
1082,47922,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,54,84,129,255,0,0,0,0,0,0,2,5,35,64,60,3,9188
1083,47960,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,89,134,255,0,0,0,0,0,0,2,5,35,64,60,3,9188
1084,47997,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,54,84,130,254,0,0,0,0,0,0,2,5,35,64,60,3,9188
1085,48035,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,58,90,135,259,0,0,0,0,0,0,2,5,35,64,60,3,9188
1086,48072,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,54,85,131,260,0,0,0,0,0,0,2,5,35,64,60,3,9188
1087,48113,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,55,85,132,261,0,0,0,0,0,0,2,5,35,64,60,3,9188
1088,48151,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,58,90,136,262,0,0,0,0,0,0,2,5,35,64,60,3,9188
1089,48188,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,55,85,133,263,0,0,0,0,0,0,2,5,35,64,60,3,9188
1090,48225,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,58,89,136,263,0,0,0,0,0,0,2,5,35,64,60,3,9188
1091,48263,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,87,135,267,0,0,0,0,0,0,2,5,35,64,60,3,9188
1092,48304,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,87,135,268,0,0,0,0,0,0,2,5,35,64,60,3,9188
1093,48341,9.749,-0.430,0,0,0,0,0,0,0,0,5,13,58,89,137,271,0,0,0,0,0,0,2,5,35,64,60,3,9188
1094,48379,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,58,88,137,271,0,0,0,0,0,0,2,5,35,64,60,3,9188
1095,48416,9.749,-0.430,0,0,0,0,0,0,0,0,4,13,58,90,139,275,0,0,0,0,0,0,2,5,35,64,60,3,9188
1096,48454,9.749,-0.430,0,0,0,0,0,0,0,0,4,13,59,90,140,277,0,0,0,0,0,0,2,5,35,64,60,3,9188
1097,48491,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,58,89,140,278,0,0,0,0,0,0,2,5,35,64,60,3,9188
1098,48532,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,58,89,139,282,0,0,0,0,0,0,2,5,35,64,60,3,9188
1099,48570,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,59,91,140,274,0,0,0,0,0,0,2,5,35,64,60,3,9188
1100,48607,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,86,132,260,0,0,0,0,0,0,2,5,35,64,60,3,9188
1101,48799,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,89,135,258,0,0,0,0,0,0,2,5,35,64,60,3,9188
1102,48836,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,88,135,259,0,0,0,0,0,0,2,5,35,64,60,3,9188
1103,48878,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,58,89,136,259,0,0,0,0,0,0,2,5,35,64,60,3,9188
1104,48915,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,55,85,131,260,0,0,0,0,0,0,2,5,35,64,60,3,9188
1105,48952,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,58,90,137,262,0,0,0,0,0,0,2,5,35,64,60,3,9188
1106,48990,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,55,86,133,265,0,0,0,0,0,0,2,5,35,64,60,3,9188
1107,49027,9.749,-0.430,0,0,0,0,0,0,0,0,4,13,59,91,139,268,0,0,0,0,0,0,2,5,35,64,60,3,9188
1108,49065,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,86,134,268,0,0,0,0,0,0,2,5,35,64,60,3,9188
1109,49106,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,87,135,274,0,0,0,0,0,0,2,5,35,64,60,3,9188
1110,49143,9.749,-0.430,0,0,0,0,0,0,0,0,5,13,60,92,142,275,0,0,0,0,0,0,2,5,35,64,60,3,9188
1111,49181,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,58,87,137,277,0,0,0,0,0,0,2,5,35,64,60,3,9188
1112,49218,9.749,-0.430,0,0,0,0,0,0,0,0,4,13,61,93,143,280,0,0,0,0,0,0,2,5,35,64,60,3,9188
1113,49255,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,58,88,140,283,0,0,0,0,0,0,2,5,35,64,60,3,9188
1114,49296,9.749,-0.430,0,0,0,0,0,0,0,0,5,13,61,94,145,284,0,0,0,0,0,0,2,5,35,64,60,3,9188
1115,49334,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,59,91,140,274,0,0,0,0,0,0,2,5,35,64,60,3,9188
1116,49371,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,86,132,259,0,0,0,0,0,0,2,5,35,64,60,3,9188
1117,49409,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,88,134,257,0,0,0,0,0,0,2,5,35,64,60,3,9188
1118,49446,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,56,86,131,255,0,0,0,0,0,0,2,5,35,64,60,3,9188
1119,49483,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,87,133,254,0,0,0,0,0,0,2,5,35,64,60,3,9188
1120,49525,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,87,133,257,0,0,0,0,0,0,2,5,35,64,60,3,9188
1121,49562,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,89,134,261,0,0,0,0,0,0,2,5,35,64,60,3,9188
1122,49599,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,87,134,260,0,0,0,0,0,0,2,5,35,64,60,3,9188
1123,49637,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,58,90,136,263,0,0,0,0,0,0,2,5,35,64,60,3,9188
1124,49674,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,87,134,262,0,0,0,0,0,0,2,5,35,64,60,3,9188
1125,49711,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,59,90,138,266,0,0,0,0,0,0,2,5,35,64,60,3,9188
1126,49907,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,60,92,143,277,0,0,0,0,0,0,2,5,35,64,60,3,9188
1127,49944,9.749,-0.430,0,0,0,0,0,0,0,0,5,13,61,92,143,279,0,0,0,0,0,0,2,5,35,64,60,3,9188
1128,49981,9.749,-0.430,0,0,0,0,0,0,0,0,4,13,58,88,139,283,0,0,0,0,0,0,2,5,35,64,60,3,9188
1129,50019,9.749,-0.430,0,0,0,0,0,0,0,0,4,13,62,94,145,288,0,0,0,0,0,0,2,5,35,64,60,3,9188
1130,50056,9.749,-0.430,0,0,0,0,0,0,0,0,4,13,58,89,140,285,0,0,0,0,0,0,2,5,35,64,60,3,9188
1131,50098,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,87,136,277,0,0,0,0,0,0,2,5,35,64,60,3,9188
1132,50135,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,58,90,137,266,0,0,0,0,0,0,2,5,35,64,60,3,9188
1133,50172,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,55,85,131,260,0,0,0,0,0,0,2,5,35,64,60,3,9188
1134,50210,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,90,136,259,0,0,0,0,0,0,2,5,35,64,60,3,9188
1135,50247,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,55,85,132,262,0,0,0,0,0,0,2,5,35,64,60,3,9188
1136,50285,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,58,90,138,265,0,0,0,0,0,0,2,5,35,64,60,3,9188
1137,50326,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,59,90,139,267,0,0,0,0,0,0,2,5,35,64,60,3,9188
1138,50363,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,87,135,267,0,0,0,0,0,0,2,5,35,64,60,3,9188
1139,50400,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,59,90,139,269,0,0,0,0,0,0,2,5,35,64,60,3,9188
1140,50438,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,88,136,271,0,0,0,0,0,0,2,5,35,64,60,3,9188
1141,50475,9.749,-0.430,0,0,0,0,0,0,0,0,5,12,58,90,138,272,0,0,0,0,0,0,2,5,35,64,60,3,9188
1142,50517,9.749,-0.430,0,0,0,0,0,0,0,0,4,13,58,90,139,274,0,0,0,0,0,0,2,5,35,64,60,3,9188
1143,50554,9.749,-0.430,0,0,0,0,0,0,0,0,4,13,59,91,140,276,0,0,0,0,0,0,2,5,35,64,60,3,9188
1144,50591,9.749,-0.430,0,0,0,0,0,0,0,0,5,13,59,90,141,278,0,0,0,0,0,0,2,5,35,64,60,3,9188
1145,50629,9.749,-0.430,0,0,0,0,0,0,0,0,5,13,60,91,142,278,0,0,0,0,0,0,2,5,35,64,60,3,9188
1146,50666,9.749,-0.430,0,0,0,0,0,0,0,0,4,13,59,89,140,281,0,0,0,0,0,0,2,5,35,64,60,3,9188
1147,50703,9.749,-0.430,0,0,0,0,0,0,0,0,4,13,60,92,143,284,0,0,0,0,0,0,2,5,35,64,60,3,9188
1148,50745,9.749,-0.430,0,0,0,0,0,0,0,0,5,13,61,93,145,285,0,0,0,0,0,0,2,5,35,64,60,3,9188
1149,50782,9.749,-0.430,0,0,0,0,0,0,0,0,5,13,58,90,142,290,0,0,0,0,0,0,2,5,35,64,60,3,9188
1150,50820,9.749,-0.430,0,0,0,0,0,0,0,0,5,13,61,93,145,290,0,0,0,0,0,0,2,5,35,64,60,3,9188
1151,51011,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,55,85,132,260,0,0,0,0,0,0,2,5,35,64,60,3,9188
1152,51048,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,86,133,266,0,0,0,0,0,0,2,5,35,64,60,3,9188
1153,51090,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,86,134,269,0,0,0,0,0,0,2,5,35,64,60,3,9188
1154,51127,9.749,-0.430,0,0,0,0,0,0,0,0,5,13,59,92,140,268,0,0,0,0,0,0,2,5,35,64,60,3,9188
1155,51164,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,86,135,270,0,0,0,0,0,0,2,5,35,64,60,3,9188
1156,51202,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,60,92,141,274,0,0,0,0,0,0,2,5,35,64,60,3,9188
1157,51239,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,87,137,276,0,0,0,0,0,0,2,5,35,64,60,3,9188
1158,51277,9.749,-0.430,0,0,0,0,0,0,0,0,5,13,61,93,143,281,0,0,0,0,0,0,2,5,35,64,60,3,9188
